"Source","DOI","Authors","Year","Species","Life Stage","In Vitro or In Vivo?","Sex","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media General","Exposure Media Specific","Exposure Media Additions","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Number of Doses","Replicates","Sample Size","Dosing Frequency","particles/mL (master)","particles/mL (master), reported or converted","μg/mL (master)","μg/mL (master), reported or converted","μm^3/mL (master)","μm^2/mL (master)","μm/ug/mL (master)","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","Nominal Chemical Added","Nominal Chemical Added Dose","Nominal Chemical Added Dose Units","Measured Chemical Added","Measured Chemical Added Dose","Measured Chemical Added Dose Units","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Organelle, Cell, or Tissue","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Size Category","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Tissue Distribution","Organisms Fed?","Particle Red Criteria Pass","Design Red Criteria Pass","Risk Red Criteria Pass","Particle Size*","Particle Shape*","Polymer Type*","Particle Source*","Surface Chemistry","Chemical Purity","Microbial Contamination","Concentration Units","Particle Stability","Test Vehicle*","Administered Dose*","Homogeneity of Exposure","Administration Route* (in vivo)/Test System (in vivo)","Test Species* (in vivo)/System Parameters (in vitro)","Feeding/Housing Conditions (in vivo)/Sample Size, Replicates (in vitro)","Sample Size* (in vivo)/Frequency/Duration of Exposure (in vitro)","Frequency,Duration of Exposure (in vivo)/Controls (in vitro)","Controls* (in vivo only)","Replicates (in vivo only)","Internal Dose Confirmation (in vivo only)","Statistical Analysis","Endpoints","Dose-Response*","Concentration Range","Effect Thresholds*","Test Particle Relevance"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 1 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 1 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 1 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 2 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 2 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 2 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 2 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 3 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 3 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 3 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 3 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 4 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 4 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 4 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 4 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 5 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 5 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 5 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 5 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 6 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 6 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 6 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 6 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 7 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","water","distilled water","not_specified","not_reported","not_reported",NA,NA,NA,"23","25",1,0,1,"1","5",1,NA,NA,NA,NA,NA,NA,NA,NA,500,"mg/kg body weight",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 7 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No","Pass","Pass","Fail",2,2,1,1,0,0,0,1,2,2,1,2,2,2,2,1,2,1,0,2,2,1,0,0,1,1
